response_id,submission_id,analysis_id,split_id,TeamIdentifier,study_id,beta_estimate,contrast,adjusted_df,beta_SE,transformation,link_function_reported,dataset,mixed_model,response_transformation_description,response_transformation_status,response_variable_type,response_construction_description,response_variable_name,response_id_S2,test_variable,sample_size,Bayesian,linear_model,model_subclass,num_variables,num_effects,num_fixed_variables,num_fixed_effects,num_random_variables,num_random_effects,num_interactions,num_duplicate_terms,exclusions_all,exclusions_effect_analysis,exclusion_predictions,Conclusion,ReviewerId,PriorBelief,RateAnalysis,PublishableAsIs,Zr,VZr,mean_diversity_index,estimate_type,abs_deviation_score_estimate,box_cox_abs_deviation_score_estimate,folded_mu_val,folded_v_val,box_cox_var,lambda,weights
R_1E099fIoICERZIZ,2,2,1,Burr,Burr-2-2-1,-0.98505,reduced-enlarged,459.58,0.04284,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1E099fIoICERZIZ,rear_nest_trt_R.E,NA,0,linear,standard,10,10,6,6,4,4,0,0,retain,exclude_partial,NA,neg_c,Rev117,Negative relationship (more competition = less growth),100,publishable with minor revision,-0.9317732783719952,0.00217589973454023,0.5985508285948895,Zr,0.5805674254455091,-0.5052988084922957,0.5805674254455091,0.00217589973454024,3.5782922681546636e-4,0.27313047795776935,2794.629183590146
R_1E099fIoICERZIZ,2,2,1,Burr,Burr-2-2-1,-0.98505,reduced-enlarged,459.58,0.04284,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1E099fIoICERZIZ,rear_nest_trt_R.E,NA,0,linear,standard,10,10,6,6,4,4,0,0,retain,exclude_partial,NA,neg_c,Rev135,Negative relationship (more competition = less growth),95,publishable as is,-0.9317732783719952,0.00217589973454023,0.5985508285948895,Zr,0.5805674254455091,-0.5052988084922957,0.5805674254455091,0.00217589973454024,3.5782922681546636e-4,0.27313047795776935,2794.629183590146
R_1E099fIoICERZIZ,2,2,1,Burr,Burr-2-2-1,-0.98505,reduced-enlarged,459.58,0.04284,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1E099fIoICERZIZ,rear_nest_trt_R.E,NA,0,linear,standard,10,10,6,6,4,4,0,0,retain,exclude_partial,NA,neg_c,Rev29,NA,25,deeply flawed and unpublishable,-0.9317732783719952,0.00217589973454023,0.5985508285948895,Zr,0.5805674254455091,-0.5052988084922957,0.5805674254455091,0.00217589973454024,3.5782922681546636e-4,0.27313047795776935,2794.629183590146
R_1E099fIoICERZIZ,2,2,1,Burr,Burr-2-2-1,-0.98505,reduced-enlarged,459.58,0.04284,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1E099fIoICERZIZ,rear_nest_trt_R.E,NA,0,linear,standard,10,10,6,6,4,4,0,0,retain,exclude_partial,NA,neg_c,Rev1,Negative relationship (more competition = less growth),55,deeply flawed and unpublishable,-0.9317732783719952,0.00217589973454023,0.5985508285948895,Zr,0.5805674254455091,-0.5052988084922957,0.5805674254455091,0.00217589973454024,3.5782922681546636e-4,0.27313047795776935,2794.629183590146
R_1E099fIoICERZIZ,2,2,1,Burr,Burr-2-2-1,-0.98505,reduced-enlarged,459.58,0.04284,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1E099fIoICERZIZ,rear_nest_trt_R.E,NA,0,linear,standard,10,10,6,6,4,4,0,0,retain,exclude_partial,NA,neg_c,Rev63,Negative relationship (more competition = less growth),75,publishable with minor revision,-0.9317732783719952,0.00217589973454023,0.5985508285948895,Zr,0.5805674254455091,-0.5052988084922957,0.5805674254455091,0.00217589973454024,3.5782922681546636e-4,0.27313047795776935,2794.629183590146
R_1f9Lv1lWGLjMFk8,2,2,1,Clar,Clar-2-2-1,-0.04298,slope,18,0.01459,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),"This variable was constructed by pairing groups of individuals with different treatments (rear_nest_trt) based on several variables, finding the mean day_14_tarsus_length for each group, and taking the difference between those means. The groups were made by pairing individuals with the same mother (hatch_nest_breed_ID), father  (genetic_dad_ring_(WP_or_EP)), sex (chick_sex_molec), rear nest area (rear_area), and person who measured them (day14_measurer).   Note:  Because I modelled differences between groups of individuals that I paired (change in weight/size for every additional sibling), I cannot make predictions for the new data provided (single individuals that cannot be paired in the same manner)",day_14_tarsus_length_group_deviation,R_1f9Lv1lWGLjMFk8,net_rearing_manipulation,76,0,linear,standard,2,2,1,1,1,1,0,0,retain,retain,NA,neg_c,Rev103,Negative relationship (more competition = less growth),42,deeply flawed and unpublishable,-0.6480270704780987,0.05555555555555555,0.8424849747368831,Zr,0.2968212175516127,-1.033696915444384,0.32020834686369043,0.04112500534319988,0.0160626858499254,0.27313047795776935,62.25608900921411
R_1f9Lv1lWGLjMFk8,2,2,1,Clar,Clar-2-2-1,-0.04298,slope,18,0.01459,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),"This variable was constructed by pairing groups of individuals with different treatments (rear_nest_trt) based on several variables, finding the mean day_14_tarsus_length for each group, and taking the difference between those means. The groups were made by pairing individuals with the same mother (hatch_nest_breed_ID), father  (genetic_dad_ring_(WP_or_EP)), sex (chick_sex_molec), rear nest area (rear_area), and person who measured them (day14_measurer).   Note:  Because I modelled differences between groups of individuals that I paired (change in weight/size for every additional sibling), I cannot make predictions for the new data provided (single individuals that cannot be paired in the same manner)",day_14_tarsus_length_group_deviation,R_1f9Lv1lWGLjMFk8,net_rearing_manipulation,76,0,linear,standard,2,2,1,1,1,1,0,0,retain,retain,NA,neg_c,Rev29,NA,67,publishable with minor revision,-0.6480270704780987,0.05555555555555555,0.8424849747368831,Zr,0.2968212175516127,-1.033696915444384,0.32020834686369043,0.04112500534319988,0.0160626858499254,0.27313047795776935,62.25608900921411
R_1f9Lv1lWGLjMFk8,2,2,1,Clar,Clar-2-2-1,-0.04298,slope,18,0.01459,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),"This variable was constructed by pairing groups of individuals with different treatments (rear_nest_trt) based on several variables, finding the mean day_14_tarsus_length for each group, and taking the difference between those means. The groups were made by pairing individuals with the same mother (hatch_nest_breed_ID), father  (genetic_dad_ring_(WP_or_EP)), sex (chick_sex_molec), rear nest area (rear_area), and person who measured them (day14_measurer).   Note:  Because I modelled differences between groups of individuals that I paired (change in weight/size for every additional sibling), I cannot make predictions for the new data provided (single individuals that cannot be paired in the same manner)",day_14_tarsus_length_group_deviation,R_1f9Lv1lWGLjMFk8,net_rearing_manipulation,76,0,linear,standard,2,2,1,1,1,1,0,0,retain,retain,NA,neg_c,Rev89,Negative relationship (more competition = less growth),20,deeply flawed and unpublishable,-0.6480270704780987,0.05555555555555555,0.8424849747368831,Zr,0.2968212175516127,-1.033696915444384,0.32020834686369043,0.04112500534319988,0.0160626858499254,0.27313047795776935,62.25608900921411
R_1f9Lv1lWGLjMFk8,2,2,1,Clar,Clar-2-2-1,-0.04298,slope,18,0.01459,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),"This variable was constructed by pairing groups of individuals with different treatments (rear_nest_trt) based on several variables, finding the mean day_14_tarsus_length for each group, and taking the difference between those means. The groups were made by pairing individuals with the same mother (hatch_nest_breed_ID), father  (genetic_dad_ring_(WP_or_EP)), sex (chick_sex_molec), rear nest area (rear_area), and person who measured them (day14_measurer).   Note:  Because I modelled differences between groups of individuals that I paired (change in weight/size for every additional sibling), I cannot make predictions for the new data provided (single individuals that cannot be paired in the same manner)",day_14_tarsus_length_group_deviation,R_1f9Lv1lWGLjMFk8,net_rearing_manipulation,76,0,linear,standard,2,2,1,1,1,1,0,0,retain,retain,NA,neg_c,Rev52,Negative relationship (more competition = less growth),60,publishable with major revision,-0.6480270704780987,0.05555555555555555,0.8424849747368831,Zr,0.2968212175516127,-1.033696915444384,0.32020834686369043,0.04112500534319988,0.0160626858499254,0.27313047795776935,62.25608900921411
R_1f9Lv1lWGLjMFk8,1,1,1,Clar,Clar-1-1-1,-0.1444,slope,18,0.03388,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),"This variable was constructed by pairing groups of individuals with different treatments (rear_nest_trt) based on several variables, finding the mean day_14_weight for each group, and taking the difference between those means. The groups were made by pairing individuals with the same mother (hatch_nest_breed_ID), father  (genetic_dad_ring_(WP_or_EP)), sex (chick_sex_molec), rear nest area (rear_area), and person who measured them (day14_measurer).   Note:  Because I modelled differences between groups of individuals that I paired (change in weight/size for every additional sibling), I cannot make predictions for the new data provided (single individuals that cannot be paired in the same manner)",day_14_weight_group_deviation,R_1f9Lv1lWGLjMFk8,net_rearing_manipulation,76,0,linear,standard,2,2,1,1,1,1,0,0,retain,retain,NA,neg_c,Rev103,Negative relationship (more competition = less growth),42,deeply flawed and unpublishable,-0.8846133450593573,0.05555555555555555,0.8424849747368831,Zr,0.5334074921328713,-0.5774881955810364,0.5353297197662479,0.05350119935402524,0.00989959846590722,0.27313047795776935,101.01419804488582
R_1f9Lv1lWGLjMFk8,1,1,1,Clar,Clar-1-1-1,-0.1444,slope,18,0.03388,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),"This variable was constructed by pairing groups of individuals with different treatments (rear_nest_trt) based on several variables, finding the mean day_14_weight for each group, and taking the difference between those means. The groups were made by pairing individuals with the same mother (hatch_nest_breed_ID), father  (genetic_dad_ring_(WP_or_EP)), sex (chick_sex_molec), rear nest area (rear_area), and person who measured them (day14_measurer).   Note:  Because I modelled differences between groups of individuals that I paired (change in weight/size for every additional sibling), I cannot make predictions for the new data provided (single individuals that cannot be paired in the same manner)",day_14_weight_group_deviation,R_1f9Lv1lWGLjMFk8,net_rearing_manipulation,76,0,linear,standard,2,2,1,1,1,1,0,0,retain,retain,NA,neg_c,Rev29,NA,67,publishable with minor revision,-0.8846133450593573,0.05555555555555555,0.8424849747368831,Zr,0.5334074921328713,-0.5774881955810364,0.5353297197662479,0.05350119935402524,0.00989959846590722,0.27313047795776935,101.01419804488582
R_1f9Lv1lWGLjMFk8,1,1,1,Clar,Clar-1-1-1,-0.1444,slope,18,0.03388,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),"This variable was constructed by pairing groups of individuals with different treatments (rear_nest_trt) based on several variables, finding the mean day_14_weight for each group, and taking the difference between those means. The groups were made by pairing individuals with the same mother (hatch_nest_breed_ID), father  (genetic_dad_ring_(WP_or_EP)), sex (chick_sex_molec), rear nest area (rear_area), and person who measured them (day14_measurer).   Note:  Because I modelled differences between groups of individuals that I paired (change in weight/size for every additional sibling), I cannot make predictions for the new data provided (single individuals that cannot be paired in the same manner)",day_14_weight_group_deviation,R_1f9Lv1lWGLjMFk8,net_rearing_manipulation,76,0,linear,standard,2,2,1,1,1,1,0,0,retain,retain,NA,neg_c,Rev89,Negative relationship (more competition = less growth),20,deeply flawed and unpublishable,-0.8846133450593573,0.05555555555555555,0.8424849747368831,Zr,0.5334074921328713,-0.5774881955810364,0.5353297197662479,0.05350119935402524,0.00989959846590722,0.27313047795776935,101.01419804488582
R_1f9Lv1lWGLjMFk8,1,1,1,Clar,Clar-1-1-1,-0.1444,slope,18,0.03388,identity,identity,blue tit,1,NA,NA,constructed variable (combining information from two or more original variables),"This variable was constructed by pairing groups of individuals with different treatments (rear_nest_trt) based on several variables, finding the mean day_14_weight for each group, and taking the difference between those means. The groups were made by pairing individuals with the same mother (hatch_nest_breed_ID), father  (genetic_dad_ring_(WP_or_EP)), sex (chick_sex_molec), rear nest area (rear_area), and person who measured them (day14_measurer).   Note:  Because I modelled differences between groups of individuals that I paired (change in weight/size for every additional sibling), I cannot make predictions for the new data provided (single individuals that cannot be paired in the same manner)",day_14_weight_group_deviation,R_1f9Lv1lWGLjMFk8,net_rearing_manipulation,76,0,linear,standard,2,2,1,1,1,1,0,0,retain,retain,NA,neg_c,Rev52,Negative relationship (more competition = less growth),60,publishable with major revision,-0.8846133450593573,0.05555555555555555,0.8424849747368831,Zr,0.5334074921328713,-0.5774881955810364,0.5353297197662479,0.05350119935402524,0.00989959846590722,0.27313047795776935,101.01419804488582
R_1ff6slHNcrTJ2JS,1,1,1,Clev,Clev-1-1-1,-0.167,slope,180.5,0.01431,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1ff6slHNcrTJ2JS,rear_Cs_at_start_of_rearing,1764,0,linear,standard,12,12,4,4,8,8,0,0,retain,retain,NA,neg_q,Rev145,Negative relationship (more competition = less growth),73,publishable with major revision,-0.7853723882120427,0.00554016620498615,0.5634943609374327,Zr,0.4341665352855567,-0.7460914921871824,0.43416653535142213,0.00554016614779304,0.00139000459528303,0.27313047795776935,719.4220820517335
R_1ff6slHNcrTJ2JS,1,1,1,Clev,Clev-1-1-1,-0.167,slope,180.5,0.01431,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1ff6slHNcrTJ2JS,rear_Cs_at_start_of_rearing,1764,0,linear,standard,12,12,4,4,8,8,0,0,retain,retain,NA,neg_q,Rev87,Negative relationship (more competition = less growth),95,publishable as is,-0.7853723882120427,0.00554016620498615,0.5634943609374327,Zr,0.4341665352855567,-0.7460914921871824,0.43416653535142213,0.00554016614779304,0.00139000459528303,0.27313047795776935,719.4220820517335
R_1ff6slHNcrTJ2JS,1,1,1,Clev,Clev-1-1-1,-0.167,slope,180.5,0.01431,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1ff6slHNcrTJ2JS,rear_Cs_at_start_of_rearing,1764,0,linear,standard,12,12,4,4,8,8,0,0,retain,retain,NA,neg_q,Rev125,NA,86,publishable with minor revision,-0.7853723882120427,0.00554016620498615,0.5634943609374327,Zr,0.4341665352855567,-0.7460914921871824,0.43416653535142213,0.00554016614779304,0.00139000459528303,0.27313047795776935,719.4220820517335
R_1ff6slHNcrTJ2JS,1,1,1,Clev,Clev-1-1-1,-0.167,slope,180.5,0.01431,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1ff6slHNcrTJ2JS,rear_Cs_at_start_of_rearing,1764,0,linear,standard,12,12,4,4,8,8,0,0,retain,retain,NA,neg_q,Rev34,Negative relationship (more competition = less growth),77,publishable with minor revision,-0.7853723882120427,0.00554016620498615,0.5634943609374327,Zr,0.4341665352855567,-0.7460914921871824,0.43416653535142213,0.00554016614779304,0.00139000459528303,0.27313047795776935,719.4220820517335
R_1GEw0p99dpeSW3E,1,1,1,Alban,Alban-1-1-1,-0.052,slope,333.265,0.005,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_1GEw0p99dpeSW3E,rear_Cs_at_start_of_rearing,3333,0,linear,standard,9,9,3,3,6,6,0,0,retain,retain,NA,neg_c,Rev48,Negative relationship (more competition = less growth),90,publishable with minor revision,-0.5426610414321885,0.00300061512610085,NA,Zr,0.19145518850570253,-1.330263370395472,0.19146172096242448,0.00299811373796164,0.00247316972528409,0.27313047795776935,404.3394150335275
R_1GEw0p99dpeSW3E,1,1,1,Alban,Alban-1-1-1,-0.052,slope,333.265,0.005,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_1GEw0p99dpeSW3E,rear_Cs_at_start_of_rearing,3333,0,linear,standard,9,9,3,3,6,6,0,0,retain,retain,NA,neg_c,Rev82,Negative relationship (more competition = less growth),48,publishable with major revision,-0.5426610414321885,0.00300061512610085,NA,Zr,0.19145518850570253,-1.330263370395472,0.19146172096242448,0.00299811373796164,0.00247316972528409,0.27313047795776935,404.3394150335275
