response_id,id_col,submission_id,analysis_id,split_id,beta_estimate,contrast,adjusted_df,beta_SE,transformation,link_function_reported,dataset,mixed_model,response_transformation_description,response_transformation_status,response_variable_type,response_construction_description,response_variable_name,response_id_S2,test_variable,sample_size,Bayesian,linear_model,model_subclass,num_variables,num_effects,num_fixed_variables,num_fixed_effects,num_random_variables,num_random_effects,num_interactions,num_duplicate_terms,exclusions_all,exclusions_effect_analysis,exclusion_predictions,ConclusionS1,Conclusion,software,data_cleaning_preprocessing_tool,data_cleaning_preprocessing_version,data_analysis_tool,data_analysis_version,SurveyID,Date,Season,Property,Quadrat no,Easting,Northing,Aspect,Landscape position,ExoticAnnualGrass_cover,ExoticAnnualHerb_cover,ExoticPerennialHerb_cover,ExoticPerennialGrass_cover,ExoticShrub_cover,NativePerennialFern_cover,NativePerennialGrass_cover,NativePerennialHerb_cover,NativePerennialGraminoid_cover,NativeShrub_cover,BareGround_cover,Litter_cover,MossLichen_cover,Rock_cover,Euc_canopy_cover,Distance_to_Eucalypt_canopy(m),euc_sdlgs0_50cm,euc_sdlgs50cm-2m,euc_sdlgs>2m,annual_precipitation,precipitation_warmest_quarter,precipitation_coldest_quarter,PET,MrVBF,K_perc,Th_ppm,U_ppm,SRad_Jan,SRad_Jul,all_grass,all_exotic_grass,all_native_grass_graminoid,all_non-grass_veg,shrub_cover,herb_cover,other_veg,bare,month,all_exotic_herb,native_herb_fern_gram,growing_space,soilPC1,coverPC1,coverPC2,coverPC3,precip_max_range,year,size_class,all_perennial_grass,sample,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,hatch_nest_dad_Ring,Extra-pair_paternity,Extra-pair_dad_ring,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,d14_hatch_nest_brood_size,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,rear_nest_LD,rear_nest_CS,rear_nest_OH,rear_d0_rear_nest_brood_size,rear_Cs_out,rear_Cs_in,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,number_chicks_fledged_from_rear_nest,Date_of_day14,day_14_tarsus_length,day_14_weight,day14_measurer,chick_sex_molec,chick_survival_to_first_breed_season,within-area_movement,brood_reduction,blood_sib,hatch_incub_length,rear_incub_length,relatedness,competition_weight,relative_CS,envir_rear,percent_change,parentage,manipulation_non,seasonal_timing,brood_mortality,brood_sex_ratio,TeamIdentifier
R_1NqVW3amqwy69rK,Candelo-4-4-1,4,4,1,NA,NA,NA,NA,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),Euc_data$euc_sdlgs0_50cm + Euc_data$euc_sdlgs50cm.2m + Euc_data$euc_sdlgs.2m,euc_sdlgs_all,R_1NqVW3amqwy69rK,NA,NA,0,generalised,zero_inflated,5,0,NA,NA,NA,NA,NA,NA,exclude,exclude_all,NA,"Grass cover in general might have a mild negative effect on eucalypt seedling establishment, yet support for this hypothesis is weak.",neg_q,All analyses were performed in R version 4.0.2 (R Core Team 2020),R,4.0.2,R,4.0.2,NA,NA,NA,Property,Quadrat no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,euc_sdlgs0_50cm,euc_sdlgs50cm-2m,euc_sdlgs>2m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Candelo
R_1NqVW3amqwy69rK,Candelo-3-3-1,3,3,1,-1.023,slope,345,0.839,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs>2m,R_1NqVW3amqwy69rK,all_grass,NA,0,generalised,zero_inflated,2,2,2,2,0,0,0,0,retain,retain,NA,"Grass cover in general might have a mild negative effect on eucalypt seedling establishment, yet support for this hypothesis is weak.",neg_q,All analyses were performed in R version 4.0.2 (R Core Team 2020),R,4.0.2,R,4.0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Distance_to_Eucalypt_canopy(m),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,all_grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Candelo
R_1NqVW3amqwy69rK,Candelo-1-1-1,1,1,1,NA,NA,NA,NA,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_1NqVW3amqwy69rK,NA,NA,0,generalised,zero_inflated,4,0,NA,NA,NA,NA,NA,NA,exclude,exclude_all,NA,"Grass cover in general might have a mild negative effect on eucalypt seedling establishment, yet support for this hypothesis is weak.",neg_q,All analyses were performed in R version 4.0.2 (R Core Team 2020),R,4.0.2,R,4.0.2,NA,NA,NA,Property,Quadrat no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Distance_to_Eucalypt_canopy(m),euc_sdlgs0_50cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Candelo
R_1NqVW3amqwy69rK,Candelo-2-2-1,2,2,1,NA,NA,NA,NA,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_1NqVW3amqwy69rK,NA,NA,0,generalised,zero_inflated,4,0,NA,NA,NA,NA,NA,NA,exclude,exclude_all,NA,"Grass cover in general might have a mild negative effect on eucalypt seedling establishment, yet support for this hypothesis is weak.",neg_q,All analyses were performed in R version 4.0.2 (R Core Team 2020),R,4.0.2,R,4.0.2,NA,NA,NA,Property,Quadrat no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Distance_to_Eucalypt_canopy(m),NA,euc_sdlgs50cm-2m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Candelo
R_1o4ElmLsRiBa4FJ,Bargo-1-1-1,1,1,1,-0.026830707,slope,383.391807,0.009092046,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_1o4ElmLsRiBa4FJ,rear_Cs_at_start_of_rearing,3189,0,linear,standard,11,13,6,8,5,5,0,2,retain,retain,NA,"Overall, our results showed that the more competition, the less nestlings grow. These results were particularly evident when focusing on nestlingsÃ¢â‚¬â„¢ body mass rather than tarsus length, which is likely due to the larger lability (and lower heritability) of body mass compared to tarsus length.",neg_c,R programming language v.3.5.1 (R Core Team 2018),R,3.5.1,R,3.5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,rear_mom_Ring,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brood_mortality,NA,Bargo
R_1o4ElmLsRiBa4FJ,Bargo-3-3-1,3,3,1,-0.0295659,slope,299.30603,0.010420679,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_1o4ElmLsRiBa4FJ,rear_Cs_at_start_of_rearing,3189,0,linear,standard,14,16,6,8,8,8,0,2,retain,retain,NA,"Overall, our results showed that the more competition, the less nestlings grow. These results were particularly evident when focusing on nestlingsÃ¢â‚¬â„¢ body mass rather than tarsus length, which is likely due to the larger lability (and lower heritability) of body mass compared to tarsus length.",neg_c,R programming language v.3.5.1 (R Core Team 2018),R,3.5.1,R,3.5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brood_mortality,NA,Bargo
R_1o4ElmLsRiBa4FJ,Bargo-2-2-1,2,2,1,-0.09949535,slope,394.77937,0.018919666,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1o4ElmLsRiBa4FJ,rear_Cs_at_start_of_rearing,3189,0,linear,standard,10,12,6,8,4,4,0,2,retain,retain,NA,"Overall, our results showed that the more competition, the less nestlings grow. These results were particularly evident when focusing on nestlingsÃ¢â‚¬â„¢ body mass rather than tarsus length, which is likely due to the larger lability (and lower heritability) of body mass compared to tarsus length.",neg_c,R programming language v.3.5.1 (R Core Team 2018),R,3.5.1,R,3.5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,rear_mom_Ring,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brood_mortality,NA,Bargo
R_1o4ElmLsRiBa4FJ,Bargo-4-4-1,4,4,1,-0.112223317,slope,320.77503,0.020133793,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1o4ElmLsRiBa4FJ,rear_Cs_at_start_of_rearing,3189,0,linear,standard,13,15,6,8,7,7,0,2,retain,retain,NA,"Overall, our results showed that the more competition, the less nestlings grow. These results were particularly evident when focusing on nestlingsÃ¢â‚¬â„¢ body mass rather than tarsus length, which is likely due to the larger lability (and lower heritability) of body mass compared to tarsus length.",neg_c,R programming language v.3.5.1 (R Core Team 2018),R,3.5.1,R,3.5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,hatch_mom_Ring,NA,NA,NA,genetic_dad_ring_(WP_or_EP),NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,brood_mortality,NA,Bargo
R_1QlnXdW5tKuUQIr,Capella-1-1-1,1,1,1,NA,NA,343.24787,0.2328,log,log,eucalyptus,NA,check.mixed.team,check.mixed.team,constructed variable (combining information from two or more original variables),"We added ""euc_sdlgs0_50cm"" and ""euc_sdlgs50cm-2m"" together",euc_sdlgs>2m,R_1QlnXdW5tKuUQIr,CHECK,NA,CHECK,CHECK,CHECK,22,NA,20,NA,2,NA,NA,NA,check.mixed.team,CHECK,NA,"Both net_rearing_manipulation and rear_Cs_at_start_of_rearing were associated with the outcome variables, though net_rearing_manipulation was not significantly associated with tarsus length in my final model. Net_rearing_manipulation was still associated with weight, so an increase in the number of chicks in the nest was linked to lower weights. Similarly, more rear_Cs_at_start_of_rearing was linked shorter tarsus lengths and lower weights. More siblings, and presumably additional competition, was on balance worse for nestling growth.

I was especially interested in the interactions I might find between net_rearing_manipulation or rear_Cs_at_start_of_rearing and other variables, but for the most part, I could not confirm any such relationships. The exception was the interaction between net_rearing_manipulation and the square of hatch_nest_LD. This suggests that chicks in nests manipulated to have more chicks had greater growth when the lay date of the nest that chick was born in was later in the month.",neg_q,R 3.6.1,R,3.6.1,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,hatch_Area,NA,NA,NA,Extra-pair_paternity,NA,NA,hatch_nest_LD,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,d14_hatch_nest_brood_size,NA,rear_area,NA,NA,NA,NA,home_or_away,rear_nest_LD,rear_nest_CS,rear_nest_OH,rear_d0_rear_nest_brood_size,NA,NA,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,Date_of_day14,day_14_tarsus_length,day_14_weight,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Capella
R_1QoRu2birFKL9Hx,Berry-1-1-1,1,1,1,-0.05996286,slope,150.69387,0.005510245,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_1QoRu2birFKL9Hx,rear_Cs_at_start_of_rearing,1854,0,linear,standard,8,8,2,2,6,6,0,0,retain,retain,NA,Sibling competition significantly affects the growth of nestling blue tits.,neg_c,R 3.6.3,R,3.6.3,R,3.6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,rear_Box,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,parentage,NA,NA,NA,NA,Berry
R_1r2FSn2AXuCimpi,Carcoar-1-1-1,1,1,1,-0.00221,slope,338.57425,0.009873,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),agg_regen <- data.complete$euc_sdlgs0_50cm*0.25 + data.complete$euc_sdlgs50cm.2m*1.25 + data.complete$euc_sdlgs.2m*2.5,small*0.25+medium*1.25+large*2.5,R_1r2FSn2AXuCimpi,ExoticAnnualGrass_cover,345,0,generalised,standard,5,5,3,3,2,2,0,0,retain,retain,NA,"After fitting a final model including this nuisance variable along with our parameters of interest, annual and perennial grass cover, we did not find evidence for strong effects of annual or perennial grass cover on eucalyptus seedling aggregate height",none_c,Program R Version 3.6.1,R,3.6.1,R,3.6.1,NA,NA,Season,Property,NA,NA,NA,NA,NA,ExoticAnnualGrass_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Distance_to_Eucalypt_canopy(m),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,all_perennial_grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carcoar
R_1reUKfTYXhTqVMo,Carnama-1-1-1,1,1,1,NA,NA,NA,0.3188723,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_1reUKfTYXhTqVMo,NativePerennialGrass_cover,NA,1,generalised,standard,6,6,4,4,2,2,0,0,retain,exclude_all,NA,"Cover of exotic perennial grass only influences seedling persistence, with no effects of grass cover on seedling recruitment.",mixed,R v.3.6.3 with calls to Stan v.2.19,R,3.6.3,"R,Stan","3.6.3,2.19",SurveyID,NA,Season,Property,NA,NA,NA,NA,NA,ExoticAnnualGrass_cover,NA,NA,ExoticPerennialGrass_cover,NA,NA,NativePerennialGrass_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnama
R_1rq3aFo8fdXcGP3,Binda-2-2-2,2,2,2,-0.211,control-enlarged,392.63,0.061,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_1rq3aFo8fdXcGP3,rear_nest_trt_C.E,NA,0,linear,standard,7,7,4,4,3,3,0,0,retain,retain,NA,"I found that nestling growth decreases when competition with siblings is experimentally increased. However, I did not find an increase in nestling growth when competition with siblings is experimentally decreased.",mixed,"Data cleaning - Microsoft Excel
Analysis - R 3.6.1",Excel,NA,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Binda
R_1rq3aFo8fdXcGP3,Binda-2-2-1,2,2,1,-0.013,reduced-control,450.29,0.058,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_1rq3aFo8fdXcGP3,rear_nest_trt_R.C,NA,0,linear,standard,7,7,4,4,3,3,0,0,retain,retain,NA,"I found that nestling growth decreases when competition with siblings is experimentally increased. However, I did not find an increase in nestling growth when competition with siblings is experimentally decreased.",mixed,"Data cleaning - Microsoft Excel
Analysis - R 3.6.1",Excel,NA,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Binda
R_1rq3aFo8fdXcGP3,Binda-1-1-1,1,1,1,-0.616,control-enlarged,424.2,0.12,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1rq3aFo8fdXcGP3,rear_nest_trt_C.E,NA,0,linear,standard,8,8,4,4,4,4,0,0,retain,retain,NA,"I found that nestling growth decreases when competition with siblings is experimentally increased. However, I did not find an increase in nestling growth when competition with siblings is experimentally decreased.",mixed,"Data cleaning - Microsoft Excel
Analysis - R 3.6.1",Excel,NA,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Binda
R_1rq3aFo8fdXcGP3,Binda-1-1-2,1,1,2,0.139,reduced-control,393.7,0.129,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_1rq3aFo8fdXcGP3,rear_nest_trt_R.C,NA,0,linear,standard,8,8,4,4,4,4,0,0,retain,retain,NA,"I found that nestling growth decreases when competition with siblings is experimentally increased. However, I did not find an increase in nestling growth when competition with siblings is experimentally decreased.",mixed,"Data cleaning - Microsoft Excel
Analysis - R 3.6.1",Excel,NA,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,day14_measurer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Binda
R_210APF6gYFATf7Y,Borde-1-1-1,1,1,1,-0.24384524,slope,332.37685,0.02546829,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_210APF6gYFATf7Y,rear_Cs_at_start_of_rearing,2581,0,linear,standard,16,16,6,6,10,10,0,0,retain,retain,NA,"Competition with siblings has an overall negative effect on the growth of nestling blue tits. However, the large variance within and between chicks shows that there are many parental and rearing effects that influence the body mass and length of tarsus in the species.",neg_q,"All processes were done using:
R version 4.0.0 (2020-04-24) -- ""Arbor Day"" on R Studio Version 1.2.5042",R,4.0.0,R,4.0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,hatch_nest_dad_Ring,NA,NA,NA,NA,NA,NA,NA,NA,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,NA,NA,rear_nest_OH,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Borde
